222,Infosys Bangalore,"",Karnataka,India,https://creditreports.dnb.com/webapp/wcs/stores/servlet/ReportSelectionCmd?dunsNumber=1&busName=INFOSYS%20LIMITED&storeId=11154&catalogId=71154&productId=0&address=Electronics%20City%2C&city=Bangalore&state=&zip=560100&country=IN,"Infosys is a global leader in consulting, technology, and outsourcing and next-generation services. We enable clients in more than 50 countries to outperform the competition and stay ahead of the innovation curve. With US$8.7 bn in FY15 revenues and 176,000+ employees, we are helping enterprises renew themselves while also creating new avenues to generate value. We provide enterprises with strategic insights on what lies ahead. We help enterprises transform and thrive in a changing world through strategic consulting, operational leadership, and the co-creation of breakthrough solutions, including those in mobility, sustainability, big data, and cloud computing.","","",,true,"","",http://www.hoovers.com/company-information/cs/company-profile.INFOSYS_LIMITED.99f6f703dd357efb.html,https://www.linkedin.com/company/infosys,Unknown,"",Infosys Limited,https://d3uimxdj41cg3o.cloudfront.net/companies/bcbe3365e6ac95ea2c0343a2395834dd-0b87360c73d977377628d6d2629f6313/resources/logo_normal.jpeg?1438766336,"","",Publicly Listed,"",,0,,infosys-limited,"",,Full tax,https://twitter.com/infosys,Unknown,http://www.infosys.com/,https://en.wikipedia.org/wiki/Infosys,No,,,560100
223,"","","","",,"IRI is an independent software vendor (ISV) specializing in high performance data sorting and manipulation software. The company was founded as Information Resources, Inc. of New York in May 1978. Its high performance sort specialists were the first to apply coroutine sort (CoSort) technology off the mainframe and onto personal computers.

Innovative Routines International (IRI), Inc. develops, markets and supports the world's fastest, most versatile sorting and related data processing software for open systems. Our 20+ year commitment to the Unix end-user and application developer has also expanded to the worlds of Windows and third-party ETL, database systems and granular security solutions. Companies around the world use CoSort to migrate from costly proprietary technology to open systems, saving money and expanding their technological horizons in the process. They also rely on us to accelerate new and increasingly large database and data warehouse operations, and to provide state-of-the-art platforms for new application development and the protection of personally-identifying information (PII).","","",,false,"",,,"",Unknown,,"Innovative Routines International (IRI), Inc.",https://d3uimxdj41cg3o.cloudfront.net/companies/115f89503138416a242f40fb7d7f338e-27a1ff413a431dc7d02dcd01e8fc0efe/resources/logo_normal.jpeg?1438766336,,"",Privately Owned,"",,0,,innovative-routines-international-iri-inc,"",,Full tax,"",Unknown,http://www.iri.com/,"",No,,,""
224,"","","","",,"MENTIS provides a complete Sensitive Information Management™ platform with robust Sensitive Data Discovery™ and data classification capabilities to deliver data masking, data privacy, access controls monitoring and compliance auditing across your enterprise applications and databases.","","",,false,"",,,"",Unknown,,MENTISoftware,https://d3uimxdj41cg3o.cloudfront.net/companies/13fe9d84310e77f13a6d184dbf1232f3-f71febfefac81809f31ace7acaee223c/resources/logo_normal.jpeg?1438766337,,"",Privately Owned,"",,0,,mentisoftware,"",,Full tax,"",Unknown,http://www.mentisoftware.com/,"",No,,,""
225,"","","","",,"Orbium Software is a dynamic enterprising company dedicated to creating innovative database-related products and delivering high quality software.

All of our product were developed in co-operation with senior experts of the Brillix database consulting firm.","","",,false,"",,,"",Unknown,,Orbium Software,https://d3uimxdj41cg3o.cloudfront.net/companies/d1c38a09acc34845c6be3a127a5aacaf-2f263811b7282ce68d201aaff77981f9/resources/logo_normal.png?1438766337,,"",Privately Owned,"",,0,,orbium-software,"",,Full tax,"",Unknown,http://www.orbiumsoftware.com/,"",No,,,""
226,"","","","",,"Get full transparency with business intelligence software solutions for your procurement controlling

Founded in 2005

Headquarters in Nürnberg, 

Additional offices in Mainz and Cologne

Technical focus is Business Intelligence

Software vendor and IT service provider","","",,false,"",,,"",Unknown,,Orpheus GmbH,https://d3uimxdj41cg3o.cloudfront.net/companies/9cfdf10e8fc047a44b08ed031e1f0ed1-f557c47b16bb6da7ab37650f2a110242/resources/logo_normal.png?1438766338,,"",Privately Owned,"",,0,,orpheus-gmbh,"",,Full tax,"",Unknown,http://www.orpheus-it.com/,"",No,2005,,""
227,"","","","",,"Privacy Analytics software provides integrated masking and de-identification capability.

Privacy Analytics Inc. is a 2007 spin-off from the Electronic Health Information Laboratory (EHIL), one of the leading scientific laboratories working in the area of re-identification risk assessment and de-identification. Our team has accomplished scientists working with an experienced management team to make de-identification simple.

We have developed the only commercially available integrated masking and de-identification tool on the market today, and the only tool that incorporates a risk-based approach.","","",,false,"",,,"",Unknown,,Privacy Analytics Inc.,https://d3uimxdj41cg3o.cloudfront.net/companies/705f2172834666788607efbfca35afb3-643d4795ed45b385ac289dae293eca39/resources/logo_normal.jpeg?1438766338,,"",Privately Owned,"",,0,,privacy-analytics-inc,"",,Full tax,"",Unknown,http://www.privacyanalytics.ca/,"",No,,,""
228,"","","","",,"Founded in December of 1999 in Melbourne, Australia by two corporate lawyers and a software engineer, Exari was designed from the ground up as an enterprise-strength, standards-based solution for automating contracts and other document intensive processes. The plan was to empower business users with “self-service” documents to help reduce risk and speed document creation. This would allow companies to reduce bottlenecks, be more agile, close more deals, and increase compliance. Two of the company’s founders, Jamie Wodetzki and Justin Lipton, continue to enhance the product and have helped to shape the document assembly and contract automation landscape.

In 2001, Exari released the world’s first 100% web-and-XML-based document assembly system. In 2006, we opened an office in London to support insurance, investment banking and legal customers in the UK and Europe.","","",,false,"",,,"",Unknown,,Exari,https://d3uimxdj41cg3o.cloudfront.net/companies/74db120f0a8e5646ef5a30154e9f6deb-d583adaf8b926b82ca92cc209d991a36/resources/logo_normal.jpeg?1438766338,,"",Privately Owned,"",,0,,exari,"",,Full tax,"",Unknown,http://www.exari.com/,"",No,1999,,""
229,"","","","",,"GigaSpaces Technologies is the pioneer of a new generation of application virtualization platforms and a leading provider of end-to-end scaling solutions for distributed, mission-critical application environments, and cloud enabling technologies. GigaSpaces complementary solutions are XAP Elastic Application Platform and Cloudify - Easy Deployment of Mission Critical Applications to the Cloud.

GigaSpaces is the only platform on the market that offers truly silo-free architecture, along with operational agility and openness, delivering enhanced efficiency, extreme performance and always-on availability. The GigaSpaces solutions are designed from the ground up to run on any cloud environment – private, public, or hybrid – and offer a pain-free, evolutionary path to meet tomorrow’s IT challenges.

GigaSpaces was founded in 2000 and has offices in the US, Europe and Asia. It is a privately-held company, funded by FTVentures, BRM Capital, Intel Capital, and Formula Vision.","","",,false,"",,,"",Unknown,,Gigaspaces,https://d3uimxdj41cg3o.cloudfront.net/companies/57aeee35c98205091e18d1140e9f38cf-b8627f3ef96cddbca0812e1a63cbbb3b/resources/logo_normal.jpeg?1438766339,,"",Privately Owned,"",,0,,gigaspaces,"",,Full tax,"",Unknown,http://www.gigaspaces.com/,"",No,2000,,""
230,"","","","",,"Alachisoft is a California Corporation under the legal name Diyatech Corp. Diyatech Corp was founded in 1996 as a software development services company. Then, in 2003, Diyatech Corp transitioned from a services company to a product company and took on the name Alachisoft.
Alachisoft is a privately held company with its headquarters in San Ramon, California, USA (San Francisco Bay Area). Built largely on a profitable, revenue-funded model, Alachisoft has consistently achieved impressive growth by rapidly adding global leaders to its portfolio of customers.
Alachisoft is a leading provider of high performance solutions for .NET development community. Its first product, TierDeveloper, is industry's leading object to relational mapping (O/R Mapping) code generator focused on helping .NET developers cut down their development time and improve their code quality. Its second product, NCache, is a leading Distributed Object Cache for N-Tier and Grid Computing .NET applications that need extremely fast performance. NCache is developed 100% in .NET.

Alachisoft provides companies powerful yet simple way to improve the performance of their .NET applications and also to cut down their development cycle with improved code quality.","","",,false,"",,,"",Unknown,,Alachisoft,https://d3uimxdj41cg3o.cloudfront.net/companies/6da9003b743b65f4c0ccd295cc484e57-6c709787cbda82b4a52a3cced227f5dd/resources/logo_normal.jpeg?1438766339,,"",Privately Owned,"",,0,,alachisoft,"",,Full tax,"",Unknown,http://www.alachisoft.com/,"",No,,,""
231,"","","","",,"ScaleOut Software is a pioneer and leader in data grid software. Since our first products shipped in January 2005, we have consistently developed leading-edge technologies that help our customers solve scalability and performance challenges and gain competitive advantages for their businesses.

ScaleOut Software's vision is to be the technology leader in scalable data grids that provide a superior customer experience through high performance, ease-of-use, and peerless support, at a cost-effective price.

ScaleOut Software's products are designed to meet the mission-critical needs of enterprise applications running on Web farms, application server farms, and grid computing environments. These applications must provide uninterrupted service and powerful performance that scales on demand.","","",,false,"",,,"",Unknown,,"ScaleOut Software, Inc.",https://d3uimxdj41cg3o.cloudfront.net/companies/9b04d152845ec0a378394003c96da594-b0107a478725faf0165769ca7d61861b/resources/logo_normal.jpeg?1438766340,,"",Privately Owned,"",,0,,scaleout-software-inc,"",,Full tax,"",Unknown,http://www.scaleoutsoftware.com/,"",No,,,""
232,"","","","",,"Terracotta is the company behind some of the most widely used software for application scalability, availability and performance. Our software is deployed in more than 500,000 installations, including by the majority of the Fortune 2000. Terracotta is a wholly-owned subsidiary of Software AG.

In June 2011, Terracotta was acquired by Software AG, a leader in business process management solutions with more than 10,000 enterprise and public sector customers. In addition to our existing stand-alone products and projects, Terracotta’s portfolio will form the foundation of Software AG’s in-memory and cloud offerings. Our goal is to offer customers the most advanced technology solution available for managing vast amounts of data more efficiently and cost-effectively.","","",,false,"",,,"",Unknown,,Terracotta Inc.,https://d3uimxdj41cg3o.cloudfront.net/companies/be83ab3ecd0db773eb2dc1b0a17836a1-5233ac83fdaac92f4803681e5d75f2fd/resources/logo_normal.jpeg?1438766340,,"",Privately Owned,"",,0,,terracotta-inc,"",,Full tax,"",Unknown,http://www.terracotta.org/,"",No,,,""
233,"","","","",,"Active Database Software - is a privately owned software development company. Established in 2005, Active Database Software offers solutions for professional database users, administrators and developers.

Our extensive experience in database software development and familiarity with the problems users face in this area helped us create convenient tools that meet a wide range of customer needs.","","",,false,"",,,"",Unknown,,"Active Database Software, Ltd. ",https://d3uimxdj41cg3o.cloudfront.net/companies/e165421110ba03099a1c0393373c5b43-5dc70cd7140dc8f7c5bce2fa0680fe14/resources/logo_normal.jpeg?1438766340,,"",Privately Owned,"",,0,,active-database-software-ltd,"",,Full tax,"",Unknown,http://www.activedbsoft.com/,"",No,2005,,""
234,"","","","",,"The dbShards project, started by Cory Isaacson and Andy Grove, was the first major entrant in the database scalability market over 5 years ago. Both of us have many years of experience in both database and application development technologies. At our last company, Rogue Wave Software, Andy and I worked with many top Wall Street architects on their scalability issues. And no surprise, no matter what we did to make things faster, the database was always the bottleneck. We took a look at Google’s Big Table architecture and said “Wouldn’t it be great if we could do that we regular relational databases?.” Thus dbShards was born.

Our company is doing well, we are privately funded and profitable — something not many high tech startups can say today. Given that we have been at this longer than any other competitor (and we track all the new entrants we find), we have gained a wealth of knowledge about database scalability and supporting 24X7 operations.

CodeFutures Corporation is headquartered in Louisville, Colorado, with offices near London, England.","","",,false,"",,,"",Unknown,,CodeFutures Corporation,https://d3uimxdj41cg3o.cloudfront.net/companies/289dff07669d7a23de0ef88d2f7129e7-ac7dd656bc0809165d1abd5a7d86d402/resources/logo_normal.jpeg?1438766341,,"",Privately Owned,"",,0,,codefutures-corporation,"",,Full tax,"",Unknown,http://www.dbshards.com/,"",No,,,""
235,"","","","",,"Like many technology startup companies, GenieDB grew out of a frustration with an existing problem and the limitations of the currently available solutions. In our case, the problem to solve involved how to distribute a standard SQL application across large geographic distances, to achieve higher levels of application resiliency and performance than previously possible, and to do so in a way that would be easy to implement and manage.

While at first blush this might sound like an easy problem to solve, the founders quickly found out that the technology challenges are impressive, and that the solutions on the market were too costly and inadequate. Given the explosive globalization of enterprise data, the founders recognized very early that a solution to this problem would become increasingly important in the very near future.

Being experienced technology entrepreneurs, the founders of GenieDB did not shrink away from the challenge but instead lept at the chance to create something that would work not just for their own use case but for mainstream enterprises everywhere.","","",,false,"",,,"",Unknown,,"GenieDB, Inc.",https://d3uimxdj41cg3o.cloudfront.net/companies/577ef1154f3240ad5b9b413aa7346a1e-8bd03aa4e0d272efeb9c36cf88a6839f/resources/logo_normal.jpeg?1438766341,,"",Privately Owned,"",,0,,geniedb-inc,"",,Full tax,"",Unknown,http://www.geniedb.com/,"",No,,,""
236,"","","","",,"Founded in 2010, ParElastic is led by industry veterans with deep database expertise. Heralding from Object Design and Netezza, co-founders Ken Rugg, CEO and Amrith Kumar, CTO understand scalability from years of hands on experience building some of the world’s largest and most complex systems.

While the market is flooded with database options, Ken and Amrith recognized an underserved operational market that is not only growing in need, but ripe for adoption of new approaches. They founded ParElastic on one simple principle; database architecture should be flexible, scalable and cost effective without sacrificing one workload for the optimization of another.

ParElastic is the only solution that brings the flexibility of cloud architectures to all dimensions of your database. Leveraging your existing MySQL servers ParElastic enables unprecedented adaptability to ever changing workloads and information consumption patterns.","","",,false,"",,,"",Unknown,,ParElastic Corporation,https://d3uimxdj41cg3o.cloudfront.net/companies/01161aaa0b6d1345dd8fe4e481144d84-0bf6f7945f9c0200505dfcf2160ca148/resources/logo_normal.jpeg?1438766342,,"",Privately Owned,"",,0,,parelastic-corporation,"",,Full tax,"",Unknown,http://www.parelastic.com/,"",No,,,""
237,"","","","",,"Severalnines provides automation and management software for database clusters. We help companies deploy their databases in any environment, and manage all operational aspects to achieve Severalnines availability.

Severalnines' goal is to provide the full 'deploy, manage, monitor, scale' cycle to developers, thus freeing them from the complexity and learning curves that are typically associated with highly available database clusters.

The Severalnines team members, mostly ex-MySQL AB staff, have dedicated over a decade of their careers helping telcos and high traffic web properties deploy high availability database clusters. Today there are a number of companies claiming to have invented the perfect database clustering solution that can address all types of database requirements. At Severalnines, we have not seen one solution that fits all database problems. But deploying multiple disparate clustering technologies can become a nightmare, with downloaded or home grown scripts combined to create a patchwork solution for monitoring and managing the database infrastructure.

Severalnines is the only one out there giving users a choice of clustering solution, with tools to deploy and manage their databases from a single and consolidated interface. Severalnines tools are easy to use, and have already enabled over 7000 deployments.","","",,false,"",,,"",Unknown,,Severalnines AB,https://d3uimxdj41cg3o.cloudfront.net/companies/539fd53b59e3bb12d203f45a912eeaf2-85abc5895753835a7431b56e44999c5a/resources/logo_normal.jpeg?1438766342,,"",Privately Owned,"",,0,,severalnines-ab,"",,Full tax,"",Unknown,http://www.severalnines.com/,"",No,,,""
238,"","","","",,"ScaleBase allows apps to cost-effectively scale to an infinite number of users, while increasing performance and maintaining the existing relational database.

ScaleBase dynamically scales out relational databases. ScaleBase virtualizes a distributed database environment, removing complexity, delivering real-time elasticity and increasing availability – all without requiring any changes to the existing infrastructure.

ScaleBase is an authorized Amazon and Oracle Partner and its customers span a wide range of industries including online gaming companies, digital media providers, social networks and enterprises. The company is venture-backed and based in Newton, MA.","","",,false,"",,,"",Unknown,,Scalebase Inc.,https://d3uimxdj41cg3o.cloudfront.net/companies/ac1dd209cbcc5e5d1c6e28598e8cbbe8-7718a50674deb49d06831e88c1273b01/resources/logo_normal.jpeg?1438766343,,"",Privately Owned,"",,0,,scalebase-inc,"",,Full tax,"",Unknown,http://www.scalebase.com/,"",No,,,""
239,"7-1, Shiba 5-chome, Minato-ku","",Tokyo,Japan,,"NEC supplies government agencies and private-sector companies with a range of IT services covering system building, maintenance and support, operation and outsourcing, as well as cloud services. NEC also supplies the platforms essential to the building of IT systems and enterprise network systems, such as servers, storage, software and IP telephony systems. Using its extensive experience in building highly reliable systems backed by stateof-the-art IT and network technologies, NEC aims to realize an information society friendly to humans and the earth.","","",,true,"",,,"",Unknown,,NEC Corporation,https://d3uimxdj41cg3o.cloudfront.net/companies/555d6702c950ecb729a966504af0a635-08a834f3680edc9519a32c2c63eca5fe/resources/logo_normal.jpeg?1438766343,,"",Publicly Listed,+81-3-3454-1111,,0,,nec-corporation,"",,Full tax,"",Unknown,http://www.nec.com/,http://en.wikipedia.org/wiki/NEC,No,1899,,108-8001
240,"","","","",,"MODX is a privately held company based in Dallas, TX, with employees worldwide. MODX makes software that gives companies and users total creative freedom and control over websites.

Founded in 2004 and bootstrapped by building websites in its software, today MODX focuses on the ongoing development of the MODX content management platform, the Solution Partner Program and MODX Commercial Support.","","",,false,"",,,"",Unknown,,"MODX, LLC",https://d3uimxdj41cg3o.cloudfront.net/companies/335f5352088d7d9bf74191e006d8e24c-9c80bb2274e793fb27883281e8d363d4/resources/logo_normal.jpeg?1438766344,,"",Privately Owned,"",,0,,modx-llc,"",,Full tax,"",Unknown,http://modx.com/,"",No,2004,,""
241,"","","","",,"DbVis Software was founded in 2003. It is a privately held company dedicated to developing and selling platform independent tools for database administration and development.

DbVisualizer is a global word-of-mouth success, supported by the quality software with an intuitive user friendly interface. Staying true to its original objectives, DbVisualizer is still a highly focused software product, not bloated with unneeded functions. New features are only added after feedback from the user community indicates a need.

Support is offered as a quick and precise service, and is performed by the same team that develops the product.

DbVisualizer is in part built on open source software, and we are giving back to the community thru the free version of DbVisualizer, as well as with educational discounts.","","",,false,"",,,"",Unknown,,DbVis Software AB,https://d3uimxdj41cg3o.cloudfront.net/companies/f340f1b1f65b6df5b5e3f94d95b11daf-a543cbce4fa41f90b3296b1544486306/resources/logo_normal.jpeg?1438766344,,"",Privately Owned,"",,2,,dbvis-software-ab,"",,Full tax,"",Unknown,http://www.dbvis.com/,"",No,2003,,""
242,"","","","",,"Idera provides systems and application management software for Windows and Linux Servers, including solutions for performance monitoring, backup and recovery, security and compliance and server administration. Our market leading product suites provide 360 degree management solutions for the Microsoft SQL Server and SharePoint platforms as well as high performance backup and recovery for server operating systems. Whether you have ten servers or ten thousand, we give you the best performance and value with products that are easy to install and deploy and that deliver real and measurable ROI. 

Our products are used by over 10,000 companies worldwide including Fortune 1000 enterprises, government agencies, and some of the world's largest datacenters and cloud infrastructure providers. 

Headquartered in Houston, Texas, Idera is a Microsoft Managed Partner with an international presence in Europe, Asia Pacific, and Latin America.","","",,false,"",,,"",Unknown,,"Idera, Inc. ",https://d3uimxdj41cg3o.cloudfront.net/companies/e4a6222cdb5b34375400904f03d8e6a5-7d07a33fe774f22ed2139bc41b3d7d34/resources/logo_normal.jpeg?1438766345,,"",Privately Owned,"",,0,,idera-inc,"",,Full tax,"",Unknown,http://www.idera.com/,"",No,,,""
243,"","","","",,"PremiumSoft was founded in 1999 and is a team of talented software engineers who develop various applications for Windows and Mac OS X. We're known for producing best of the breeds software and excellent customer support.

Our products are the choice of over 2 million database users worldwide, with over 70,000 registered customers in more than 138 countries. Our products are actively used by individual users, small businesses, enterprises, non-profit and community organizations, educational institutions, government agencies, right through to a number of the world's leading Fortune 500 companies.

More than 70,000 customers, across 7 continents in 138 countries, have chosen Navicat to manage their databases daily.","","",,false,"",,,"",Unknown,,PremiumSoft CyberTech Ltd.,https://d3uimxdj41cg3o.cloudfront.net/companies/cb70ab375662576bd1ac5aaf16b3fca4-370e89a03ff67b63d25608e62e28946e/resources/logo_normal.jpeg?1438766345,,"",Privately Owned,"",,0,,premiumsoft-cybertech-ltd,"",,Full tax,"",Unknown,http://www.navicat.com/,"",No,,,""
244,"","","","",,"SQL Maestro Group offers complete database admin, development and management tools for all the most popular DBMS providing the highest performance, scalability and reliability to meet the requirements of today's database applications.","","",,false,"",,,"",Unknown,,SQL Maestro Group,https://d3uimxdj41cg3o.cloudfront.net/companies/9188905e74c28e489b44e954ec0b9bca-4fa512d78dd9ae64952025a39fcc8b27/resources/logo_normal.jpeg?1438766346,,"",Privately Owned,"",,0,,sql-maestro-group,"",,Full tax,"",Unknown,http://www.sqlmaestro.com/,"",No,,,""
245,12930 Worldgate Drive - Suite 120,"",Herndon,USA,,"Basho Technologies is the creator and developer of Riak, an open-source distributed database that provides extreme high-availability, fault-tolerance, and operational simplicity.  Riak has rapidly gained adoption throughout the Fortune 100 and has become foundational to many of the world’s fastest-growing Web-based, mobile and social networking applications.

With over 100 employees today, Basho represents one of the largest pools of engineers and technical talent devoted exclusively to distributed systems software. Basho enjoys the respect of a large and growing worldwide community of influential programmers, IT architects and academics.

Today, Basho offers open-source and commercial editions of Riak. Riak Enterprise extends Riak with additional features, including multi-datacenter replication, and provides customers with 24×7 customer support.

Basho is headquartered in Cambridge, Massachusetts and has offices in London, San Francisco, Tokyo and Washington DC.","","",,false,"",,,"",Unknown,,"Basho Technologies, Inc.",https://d3uimxdj41cg3o.cloudfront.net/companies/0266e33d3f546cb5436a10798e657d97-110b2f4065e67de75abf94a56a67783c/resources/logo_normal.jpeg?1438766346,,"",Privately Owned,(617) 714-1700 ,,0,,basho-technologies-inc,VA,,Full tax,@basho,Unknown,http://basho.com/,http://en.wikipedia.org/wiki/Basho_Technologies,No,2008,,20170
246,"","","","",,"Cloudant was founded in Cambridge, Massachusetts in 2008 by three MIT physicists who at the time were moving multi-petabyte data sets around from the Large Hadron Collider. Frustrated by the available tools for managing and analyzing Big Data in their research, the founders built a distributed, fault-tolerant, globally scalable data layer on top of Apache CouchDB.

The service has grown since then. The team now manages and serves mobile and web app data on behalf of thousands of developers and hundreds of customers to their users around the world.","","",,false,"",,,"",Unknown,,Cloudant,https://d3uimxdj41cg3o.cloudfront.net/companies/38db3aed920cf82ab059bfccbd02be6a-e3171a4c5203edc562a8a09d9f94d45c/resources/logo_normal.jpeg?1438766346,,"",Privately Owned,"",,0,,cloudant,"",,Full tax,"",Unknown,https://cloudant.com/,"",No,,,""
247,2440 West El Camino Real Suite 101,"",Mountain View,USA,,"We’re the company behind the Couchbase open source project, a vibrant community of developers and users of Couchbase document-oriented database technology. Our flagship product, Couchbase Server, is a packaged version of Couchbase technology that’s available in Community and Enterprise Editions. We’re known for our easy scalability, consistent high performance, 24x365 availability, and a flexible data model.

Our headquarters are in Mountain View, California, and we have sales and development offices around the world. Our investors are Accel Partners, Ignition Partners, Mayfield Fund, and North Bridge Venture Partners.","","",,true,+1-650-964-7935,,,https://www.linkedin.com/company/couchbase,Unknown,,"Couchbase, Inc.",https://d3uimxdj41cg3o.cloudfront.net/companies/3cec07e9ba5f5bb252d13f5f431e4bbb-d26d6a59ac8be84d0789d31782041e0c/resources/logo_normal.jpeg?1438766347,,"",Privately Owned,+1-650-417-7500,,0,,couchbase-inc,California,,Full tax,@couchbase,Unknown,http://www.couchbase.com/,http://en.wikipedia.org/wiki/Couchbase_Server,No,,,94040
248,"","","","",,"EnterpriseDB is a privately held company, founded in 2004, that provides enterprise class software subscriptions, support, and tools for PostgreSQL through its products.

EnterpriseDB is presently headquartered in Massachusetts and has other offices in New Jersey, Europe, Asia and Japan.","","",,false,"",,,"",Unknown,,EnterpriseDB Corporation,https://d3uimxdj41cg3o.cloudfront.net/companies/621bf66ddb7c962aa0d22ac97d69b793-23635dc08a54dca4ca6e723ba1ad44dd/resources/logo_normal.jpeg?1438766347,,"",Privately Owned,"",,0,,enterprisedb-corporation,"",,Full tax,"",Unknown,http://www.enterprisedb.com/,"",No,2004,,""
249,"","","","",,"At NuoDB we started from scratch, throwing out all but the top most layer of traditional RDBMS architecture - namely SQL and ACID transactions. Below that we've innovated, not just iterated or retrofitted an existing solution. What we’ve done is to create an entirely new manner of database management system based on a distributed, asynchronous architecture.

First conceived by industry-renowned database architect and innovator Jim Starkey in 2008, who was later joined by enterprise software CEO Barry Morris, NuoDB was created for the purpose of redefining relational databases for 21st century requirements.

NuoDB is a new class of cloud database based on a patented Emergent Architecture for a new class of datacenter.","","",,false,"",,,"",Unknown,,"NuoDB, Inc.",https://d3uimxdj41cg3o.cloudfront.net/companies/077e29b11be80ab57e1a2ecabb7da330-88db1a33d6e75cfad1e57696ddbd802f/resources/logo_normal.jpeg?1438766348,,"",Privately Owned,"",,0,,nuodb-inc,"",,Full tax,"",Unknown,http://www.nuodb.com/,"",No,,,""
250,Dietmar-Hopp-Allee 16 ,"",Walldorf ,Germany,https://creditreports.dnb.com/webapp/wcs/stores/servlet/ReportSelectionCmd?dunsNumber=0&busName=SAP%20SE&storeId=11154&catalogId=71154&productId=0&address=Dietmar-Hopp-Allee%2016&city=Walldorf&state=&zip=69190&country=DE,"Headquartered in Walldorf, Germany, with locations in more than 130 countries, SAP SE is the world leader in enterprise software and software-related services. SAP North America, a subsidiary of SAP SE, is headquartered in Newtown Square, Pa – about 15 miles west of Philadelphia – and oversees the company's business operations in the U.S. and Canada.","","",,true,+49 (0)6227 / 7-57575 ,"",http://www.hoovers.com/company-information/cs/company-profile.SAP_SE.48cbdfcd173cadff.html,https://www.linkedin.com/company/sap,Unknown,"",SAP,https://d3uimxdj41cg3o.cloudfront.net/companies/6c9882bbac1c7093bd25041881277658-ee580708b3220a5d2bd2d8f1c47bc693/resources/logo_normal.jpeg?1438766348,"","",Publicly Listed,+49 (0)6227 / 7-47474 ,,84,,sap,"",,Full tax,@SAP,Unknown,http://www.sap.com/,http://en.wikipedia.org/wiki/SAP_SE,No,,,69190 
251,"","","","",,"Xeround is a provider of cloud database software, launched in 2005. The company was founded by Sharon Barkai and Gilad Zlotkin. ","","",,false,"",,,"",Unknown,,Xeround,https://d3uimxdj41cg3o.cloudfront.net/companies/19f3cd308f1455b3fa09a282e0d496f4-2c8b3f0bf690da8d829f890c3a90f0f2/resources/logo_normal.jpeg?1438766349,,"",Privately Owned,"",,0,,xeround,"",,Full tax,"",Unknown,http://xeround.com/,"",No,,,""
252,"","","","",,"XtremeData provides breakthrough software for Big Data analytics. Its flagship product, dbX, delivers unmatched price-performance, simplicity, and scalability on data volumes from terabytes to petabytes. XtremeData software enables customers to take full advantage of in-house infrastructure and virtualization.","","",,false,"",,,"",Unknown,,XtremeData Inc,https://d3uimxdj41cg3o.cloudfront.net/companies/03c6b06952c750899bb03d998e631860-48b2a59ae33c53aa52516055ce0f0666/resources/logo_normal.jpeg?1438766349,,"",Privately Owned,"",,0,,xtremedata-inc,"",,Full tax,"",Unknown,http://www.xtremedata.com/,"",No,,,""
253,"","","","","","Jaspersoft provides the most flexible, cost effective and widely deployed Business Intelligence (BI) suite in the world, enabling better decision-making through highly interactive reports, dashboards and analytics. By leading in support for cloud, big data, and mobile deployments, Jaspersoft helps its customers deliver on the promise of self-service BI at scale. 

Leveraging a commercial open source business model and a Community of over 250,000 registered members, Jaspersoft's open source BI software has been downloaded more than 14.5 million times. Jaspersoft production deployments, in excess of 175,000, power 100,000 data-driven applications spanning 14,000 commercial customers. Jaspersoft is privately held and has locations around the world. ","","",,false,"","","","",Unknown,"",JasperSoft (acquired by TIBCO),https://d3uimxdj41cg3o.cloudfront.net/companies/c24cd76e1ce41366a4bbe8a49b02a028-80197a7486d79fe836afa03e44dcf994/resources/logo_normal.png?1438766350,"","",Privately Owned,"",,6,,jaspersoft-tibco,"",,Full tax,"",Unknown,http://www.jaspersoft.com/,"",No,,,""
254,2 Penn Plaza ,"",New York,United States,https://creditreports.dnb.com/webapp/wcs/stores/servlet/ReportSelectionCmd?dunsNumber=0&busName=INFORMATION%20BUILDERS%2C%20INC.&storeId=11154&catalogId=71154&productId=0&address=2%20PENN%20PLZ&city=NEW%20YORK&state=NY&zip=101210101&country=US,"Founded in 1975, Information Builders continues to deliver state-of-the-art technology that is transforming business in all commercial industries, government, and education. We remain one the largest independent, privately held companies in the software industry.

Headquartered above Madison Square Garden in New York, Information Builders operates in more than 60 global locations and has built an active customer base of tens of thousands of major installations at the world's leading organizations. Information Builders is not only a major software supplier to our customers, but also a major provider to the leading software vendors in the industry including HP, IBM, Oracle, SAP, Teradata, and many others.

","","",,true,(212) 967-6406,"",http://www.hoovers.com/company-information/cs/company-profile.Information_Builders_Inc.c20626345906179a.html,https://www.linkedin.com/company/information-builders,Unknown,"",Information Builders Inc,https://d3uimxdj41cg3o.cloudfront.net/companies/c52f1bd66cc19d05628bd8bf27af3ad6-d671c27137ae85e9d12605581c276e28/resources/logo_normal.jpeg?1438766350,"","",Privately Owned,(212) 736-4433,,6,,information-builders-inc,NY,,Full tax,https://twitter.com/infobldrs,Unknown,http://www.informationbuilders.com/,http://en.wikipedia.org/wiki/Information_Builders,No,,,10121-2898
